incident_regime_id,panel,detector,kind,attack_strength,budget,n_trials,contract_pass_full_rate,event_timely_sla_rate,budget_overshoot_rate,tiw_overshoot_rate,regime_start,regime_end
0,full,res_energy,gradual_bias,0.5,1.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,full,res_energy,gradual_bias,0.5,2.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,full,res_energy,gradual_bias,0.75,1.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,full,res_energy,gradual_bias,0.75,2.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,full,res_energy,gradual_bias,1.0,1.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,full,res_energy,gradual_bias,1.0,2.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,full,stale,gradual_bias,0.25,1.0,4,0.0,0.75,0.0,1.0,2007-11-17,2010-11-06
0,full,stale,gradual_bias,0.25,2.0,4,0.0,0.75,0.0,1.0,2007-11-17,2010-11-06
0,full,stale,gradual_bias,0.5,1.0,4,0.0,0.75,0.0,1.0,2007-11-17,2010-11-06
0,full,stale,gradual_bias,0.5,2.0,4,0.0,0.75,0.0,1.0,2007-11-17,2010-11-06
0,full,stale,gradual_bias,0.75,1.0,4,0.0,0.75,0.0,1.0,2007-11-17,2010-11-06
0,full,stale,gradual_bias,0.75,2.0,4,0.0,0.75,0.0,1.0,2007-11-17,2010-11-06
0,full,stale,gradual_bias,1.0,1.0,4,0.0,0.75,0.0,1.0,2007-11-17,2010-11-06
0,full,stale,gradual_bias,1.0,2.0,4,0.0,0.75,0.0,1.0,2007-11-17,2010-11-06
0,score_only,T2,gradual_bias,0.25,1.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,T2,gradual_bias,0.25,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,T2,gradual_bias,0.5,1.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,T2,gradual_bias,0.5,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,T2,gradual_bias,0.75,1.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,T2,gradual_bias,0.75,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,T2,gradual_bias,1.0,1.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,T2,gradual_bias,1.0,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,coh_resid_energy,gradual_bias,0.25,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,coh_resid_energy,gradual_bias,0.25,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,coh_resid_energy,gradual_bias,0.5,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,coh_resid_energy,gradual_bias,0.5,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,coh_resid_energy,gradual_bias,0.75,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,coh_resid_energy,gradual_bias,0.75,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,coh_resid_energy,gradual_bias,1.0,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,coh_resid_energy,gradual_bias,1.0,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,coh_resid_t2,gradual_bias,0.25,1.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,coh_resid_t2,gradual_bias,0.25,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,coh_resid_t2,gradual_bias,0.5,1.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,coh_resid_t2,gradual_bias,0.5,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,coh_resid_t2,gradual_bias,0.75,1.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,coh_resid_t2,gradual_bias,0.75,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,coh_resid_t2,gradual_bias,1.0,1.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,coh_resid_t2,gradual_bias,1.0,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,cusum_coh_resid_t2,gradual_bias,0.25,1.0,4,0.5,0.5,0.0,0.0,2007-11-17,2010-11-06
0,score_only,cusum_coh_resid_t2,gradual_bias,0.25,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,cusum_coh_resid_t2,gradual_bias,0.5,1.0,4,0.5,0.5,0.0,0.0,2007-11-17,2010-11-06
0,score_only,cusum_coh_resid_t2,gradual_bias,0.5,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,cusum_coh_resid_t2,gradual_bias,0.75,1.0,4,0.5,0.5,0.0,0.0,2007-11-17,2010-11-06
0,score_only,cusum_coh_resid_t2,gradual_bias,0.75,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,cusum_coh_resid_t2,gradual_bias,1.0,1.0,4,0.5,0.5,0.0,0.0,2007-11-17,2010-11-06
0,score_only,cusum_coh_resid_t2,gradual_bias,1.0,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,cusum_factor_cov_lrt,gradual_bias,0.25,1.0,4,0.0,0.0,0.5,0.0,2007-11-17,2010-11-06
0,score_only,cusum_factor_cov_lrt,gradual_bias,0.25,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,cusum_factor_cov_lrt,gradual_bias,0.5,1.0,4,0.0,0.25,0.5,0.0,2007-11-17,2010-11-06
0,score_only,cusum_factor_cov_lrt,gradual_bias,0.5,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,cusum_factor_cov_lrt,gradual_bias,0.75,1.0,4,0.0,0.25,0.5,0.0,2007-11-17,2010-11-06
0,score_only,cusum_factor_cov_lrt,gradual_bias,0.75,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,cusum_factor_cov_lrt,gradual_bias,1.0,1.0,4,0.0,0.25,0.5,0.0,2007-11-17,2010-11-06
0,score_only,cusum_factor_cov_lrt,gradual_bias,1.0,2.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,ewma_coh_resid_t2,gradual_bias,0.25,1.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,ewma_coh_resid_t2,gradual_bias,0.25,2.0,4,0.75,0.75,0.0,0.0,2007-11-17,2010-11-06
0,score_only,ewma_coh_resid_t2,gradual_bias,0.5,1.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,ewma_coh_resid_t2,gradual_bias,0.5,2.0,4,0.75,0.75,0.0,0.0,2007-11-17,2010-11-06
0,score_only,ewma_coh_resid_t2,gradual_bias,0.75,1.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,ewma_coh_resid_t2,gradual_bias,0.75,2.0,4,0.75,0.75,0.0,0.0,2007-11-17,2010-11-06
0,score_only,ewma_coh_resid_t2,gradual_bias,1.0,1.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,ewma_coh_resid_t2,gradual_bias,1.0,2.0,4,0.75,0.75,0.0,0.0,2007-11-17,2010-11-06
0,score_only,ewma_factor_cov_lrt,gradual_bias,0.25,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,ewma_factor_cov_lrt,gradual_bias,0.25,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,ewma_factor_cov_lrt,gradual_bias,0.5,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,ewma_factor_cov_lrt,gradual_bias,0.5,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,ewma_factor_cov_lrt,gradual_bias,0.75,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,ewma_factor_cov_lrt,gradual_bias,0.75,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,ewma_factor_cov_lrt,gradual_bias,1.0,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,ewma_factor_cov_lrt,gradual_bias,1.0,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_change,gradual_bias,0.25,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_change,gradual_bias,0.25,2.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_change,gradual_bias,0.5,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_change,gradual_bias,0.5,2.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_change,gradual_bias,0.75,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_change,gradual_bias,0.75,2.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_change,gradual_bias,1.0,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_change,gradual_bias,1.0,2.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_delta,gradual_bias,0.25,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_delta,gradual_bias,0.25,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_delta,gradual_bias,0.5,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_delta,gradual_bias,0.5,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_delta,gradual_bias,0.75,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_delta,gradual_bias,0.75,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_delta,gradual_bias,1.0,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_delta,gradual_bias,1.0,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_lrt,gradual_bias,0.25,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_lrt,gradual_bias,0.25,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_lrt,gradual_bias,0.5,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_lrt,gradual_bias,0.5,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_lrt,gradual_bias,0.75,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_lrt,gradual_bias,0.75,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_lrt,gradual_bias,1.0,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_lrt,gradual_bias,1.0,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_lrt_delta,gradual_bias,0.25,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_lrt_delta,gradual_bias,0.25,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_lrt_delta,gradual_bias,0.5,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_lrt_delta,gradual_bias,0.5,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_lrt_delta,gradual_bias,0.75,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_lrt_delta,gradual_bias,0.75,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_lrt_delta,gradual_bias,1.0,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,factor_cov_lrt_delta,gradual_bias,1.0,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_fisher,gradual_bias,0.25,1.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_fisher,gradual_bias,0.25,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_fisher,gradual_bias,0.5,1.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_fisher,gradual_bias,0.5,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_fisher,gradual_bias,0.75,1.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_fisher,gradual_bias,0.75,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_fisher,gradual_bias,1.0,1.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_fisher,gradual_bias,1.0,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_fisher_lrt_delta,gradual_bias,0.25,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_fisher_lrt_delta,gradual_bias,0.25,2.0,4,0.5,0.5,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_fisher_lrt_delta,gradual_bias,0.5,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_fisher_lrt_delta,gradual_bias,0.5,2.0,4,0.5,0.5,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_fisher_lrt_delta,gradual_bias,0.75,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_fisher_lrt_delta,gradual_bias,0.75,2.0,4,0.5,0.5,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_fisher_lrt_delta,gradual_bias,1.0,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_fisher_lrt_delta,gradual_bias,1.0,2.0,4,0.5,0.5,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_sp,gradual_bias,0.25,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_sp,gradual_bias,0.25,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_sp,gradual_bias,0.5,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_sp,gradual_bias,0.5,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_sp,gradual_bias,0.75,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_sp,gradual_bias,0.75,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_sp,gradual_bias,1.0,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_sp,gradual_bias,1.0,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_sp_lrt_delta,gradual_bias,0.25,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_sp_lrt_delta,gradual_bias,0.25,2.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_sp_lrt_delta,gradual_bias,0.5,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_sp_lrt_delta,gradual_bias,0.5,2.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_sp_lrt_delta,gradual_bias,0.75,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_sp_lrt_delta,gradual_bias,0.75,2.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_sp_lrt_delta,gradual_bias,1.0,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,fused_sp_lrt_delta,gradual_bias,1.0,2.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,max_abs,gradual_bias,0.25,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,max_abs,gradual_bias,0.25,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,max_abs,gradual_bias,0.5,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,max_abs,gradual_bias,0.5,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,max_abs,gradual_bias,0.75,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,max_abs,gradual_bias,0.75,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,max_abs,gradual_bias,1.0,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,max_abs,gradual_bias,1.0,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,pc_t2,gradual_bias,0.25,1.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,pc_t2,gradual_bias,0.25,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,pc_t2,gradual_bias,0.5,1.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,pc_t2,gradual_bias,0.5,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,pc_t2,gradual_bias,0.75,1.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,pc_t2,gradual_bias,0.75,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,pc_t2,gradual_bias,1.0,1.0,4,0.25,0.25,0.0,0.0,2007-11-17,2010-11-06
0,score_only,pc_t2,gradual_bias,1.0,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,res_energy,gradual_bias,0.25,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,res_energy,gradual_bias,0.25,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,res_energy,gradual_bias,0.5,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,res_energy,gradual_bias,0.5,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,res_energy,gradual_bias,0.75,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,res_energy,gradual_bias,0.75,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,res_energy,gradual_bias,1.0,1.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,res_energy,gradual_bias,1.0,2.0,4,0.0,0.0,0.0,0.0,2007-11-17,2010-11-06
0,score_only,stale,gradual_bias,0.25,1.0,4,0.0,0.5,0.0,1.0,2007-11-17,2010-11-06
0,score_only,stale,gradual_bias,0.25,2.0,4,0.0,0.5,0.0,1.0,2007-11-17,2010-11-06
0,score_only,stale,gradual_bias,0.5,1.0,4,0.0,0.5,0.0,1.0,2007-11-17,2010-11-06
0,score_only,stale,gradual_bias,0.5,2.0,4,0.0,0.5,0.0,1.0,2007-11-17,2010-11-06
0,score_only,stale,gradual_bias,0.75,1.0,4,0.0,0.5,0.0,1.0,2007-11-17,2010-11-06
0,score_only,stale,gradual_bias,0.75,2.0,4,0.0,0.5,0.0,1.0,2007-11-17,2010-11-06
0,score_only,stale,gradual_bias,1.0,1.0,4,0.0,0.5,0.0,1.0,2007-11-17,2010-11-06
0,score_only,stale,gradual_bias,1.0,2.0,4,0.0,0.5,0.0,1.0,2007-11-17,2010-11-06
1,all_only,T2,gradual_bias,0.25,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,T2,gradual_bias,0.25,2.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,T2,gradual_bias,0.5,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,T2,gradual_bias,0.5,2.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,T2,gradual_bias,0.75,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,T2,gradual_bias,0.75,2.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,T2,gradual_bias,1.0,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,T2,gradual_bias,1.0,2.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,cusum_factor_cov_lrt,gradual_bias,0.25,1.0,1,0.0,0.0,1.0,0.0,2008-11-15,2011-11-05
1,all_only,cusum_factor_cov_lrt,gradual_bias,0.25,2.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,cusum_factor_cov_lrt,gradual_bias,0.5,1.0,1,0.0,0.0,1.0,0.0,2008-11-15,2011-11-05
1,all_only,cusum_factor_cov_lrt,gradual_bias,0.5,2.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,cusum_factor_cov_lrt,gradual_bias,0.75,1.0,1,0.0,0.0,1.0,0.0,2008-11-15,2011-11-05
1,all_only,cusum_factor_cov_lrt,gradual_bias,0.75,2.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,cusum_factor_cov_lrt,gradual_bias,1.0,1.0,1,0.0,0.0,1.0,0.0,2008-11-15,2011-11-05
1,all_only,cusum_factor_cov_lrt,gradual_bias,1.0,2.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,ewma_factor_cov_lrt,gradual_bias,0.25,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,ewma_factor_cov_lrt,gradual_bias,0.25,2.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,ewma_factor_cov_lrt,gradual_bias,0.5,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,ewma_factor_cov_lrt,gradual_bias,0.5,2.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,ewma_factor_cov_lrt,gradual_bias,0.75,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,ewma_factor_cov_lrt,gradual_bias,0.75,2.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,ewma_factor_cov_lrt,gradual_bias,1.0,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,ewma_factor_cov_lrt,gradual_bias,1.0,2.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_change,gradual_bias,0.25,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_change,gradual_bias,0.25,2.0,1,0.0,1.0,0.0,1.0,2008-11-15,2011-11-05
1,all_only,factor_cov_change,gradual_bias,0.5,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_change,gradual_bias,0.5,2.0,1,0.0,1.0,0.0,1.0,2008-11-15,2011-11-05
1,all_only,factor_cov_change,gradual_bias,0.75,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_change,gradual_bias,0.75,2.0,1,0.0,1.0,0.0,1.0,2008-11-15,2011-11-05
1,all_only,factor_cov_change,gradual_bias,1.0,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_change,gradual_bias,1.0,2.0,1,0.0,1.0,0.0,1.0,2008-11-15,2011-11-05
1,all_only,factor_cov_delta,gradual_bias,0.25,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_delta,gradual_bias,0.25,2.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_delta,gradual_bias,0.5,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_delta,gradual_bias,0.5,2.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_delta,gradual_bias,0.75,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_delta,gradual_bias,0.75,2.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_delta,gradual_bias,1.0,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_delta,gradual_bias,1.0,2.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_lrt,gradual_bias,0.25,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_lrt,gradual_bias,0.25,2.0,1,1.0,1.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_lrt,gradual_bias,0.5,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_lrt,gradual_bias,0.5,2.0,1,1.0,1.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_lrt,gradual_bias,0.75,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_lrt,gradual_bias,0.75,2.0,1,1.0,1.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_lrt,gradual_bias,1.0,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_lrt,gradual_bias,1.0,2.0,1,1.0,1.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_lrt_delta,gradual_bias,0.25,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_lrt_delta,gradual_bias,0.25,2.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_lrt_delta,gradual_bias,0.5,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_lrt_delta,gradual_bias,0.5,2.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_lrt_delta,gradual_bias,0.75,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_lrt_delta,gradual_bias,0.75,2.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_lrt_delta,gradual_bias,1.0,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,factor_cov_lrt_delta,gradual_bias,1.0,2.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,fused_fisher,gradual_bias,0.25,1.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
1,all_only,fused_fisher,gradual_bias,0.25,2.0,1,0.0,0.0,0.0,0.0,2008-11-15,2011-11-05
